date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:15	64995/64995	---M--	200	added ('OK')	text/html	etag:%226582676c-fde3%22	https://moversco-demo.pbminfotech.com/html-demo/	moversco-demo.pbminfotech.com/html-demo/index.html	(from )
14:39:16	123/123	---M-Z	-1	error ('Open%20error%20when%20decompressing%20(can%20not%20create%20temporary%20file%20/tmp0.z)')	text/plain	date:Sat,%2013%20Jan%202024%2009:09:16%20GMT	https://moversco-demo.pbminfotech.com/robots.txt		(from )
14:39:17	23864/23864	---M--	200	added ('OK')	image/png	etag:%226582676c-5d38%22	https://moversco-demo.pbminfotech.com/html-demo/images/favicon.png	moversco-demo.pbminfotech.com/html-demo/images/favicon.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:18	37428/37428	---M--	200	added ('OK')	text/css	etag:%226582676c-9234%22	https://moversco-demo.pbminfotech.com/html-demo/css/fontawesome.css	moversco-demo.pbminfotech.com/html-demo/css/fontawesome.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:18	193483/193483	---M--	200	added ('OK')	text/css	etag:%226582676c-2f3cb%22	https://moversco-demo.pbminfotech.com/html-demo/css/bootstrap.min.css	moversco-demo.pbminfotech.com/html-demo/css/bootstrap.min.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:19	3800/3800	---M--	200	added ('OK')	text/css	etag:%226582676c-ed8%22	https://moversco-demo.pbminfotech.com/html-demo/css/flaticon.css	moversco-demo.pbminfotech.com/html-demo/css/flaticon.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:20	8108/8108	---M--	200	added ('OK')	text/css	etag:%226582676c-1fac%22	https://moversco-demo.pbminfotech.com/html-demo/css/pbminfotech-base-icons.css	moversco-demo.pbminfotech.com/html-demo/css/pbminfotech-base-icons.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:21	26053/26053	---M--	200	added ('OK')	text/css	etag:%226582676c-65c5%22	https://moversco-demo.pbminfotech.com/html-demo/css/aos.css	moversco-demo.pbminfotech.com/html-demo/css/aos.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:22	15564/15564	---M--	200	added ('OK')	text/css	etag:%226582676c-3ccc%22	https://moversco-demo.pbminfotech.com/html-demo/css/swiper.min.css	moversco-demo.pbminfotech.com/html-demo/css/swiper.min.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:23	6916/6916	---M--	200	added ('OK')	text/css	etag:%226582676c-1b04%22	https://moversco-demo.pbminfotech.com/html-demo/css/magnific-popup.css	moversco-demo.pbminfotech.com/html-demo/css/magnific-popup.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:25	146113/146113	---M--	200	added ('OK')	text/css	etag:%226582676c-23ac1%22	https://moversco-demo.pbminfotech.com/html-demo/css/shortcode.css	moversco-demo.pbminfotech.com/html-demo/css/shortcode.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:25	16450/16450	---M--	200	added ('OK')	text/css	etag:%226582676c-4042%22	https://moversco-demo.pbminfotech.com/html-demo/css/themify-icons.css	moversco-demo.pbminfotech.com/html-demo/css/themify-icons.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:26	1595/1595	---M--	200	added ('OK')	text/css	etag:%226582676c-63b%22	https://moversco-demo.pbminfotech.com/html-demo/css/demo-2.css	moversco-demo.pbminfotech.com/html-demo/css/demo-2.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:27	24221/24221	---M--	200	added ('OK')	text/css	etag:%226582676c-5e9d%22	https://moversco-demo.pbminfotech.com/html-demo/css/base.css	moversco-demo.pbminfotech.com/html-demo/css/base.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:29	66741/66741	---M--	200	added ('OK')	text/css	etag:%226582676c-104b5%22	https://moversco-demo.pbminfotech.com/html-demo/css/style.css	moversco-demo.pbminfotech.com/html-demo/css/style.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:29	49485/49485	---M--	200	added ('OK')	text/css	etag:%226582676c-c14d%22	https://moversco-demo.pbminfotech.com/html-demo/css/responsive.css	moversco-demo.pbminfotech.com/html-demo/css/responsive.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:30	58103/58103	---M--	200	added ('OK')	text/css	etag:%226582676c-e2f7%22	https://moversco-demo.pbminfotech.com/html-demo/revolution/rs6.css	moversco-demo.pbminfotech.com/html-demo/revolution/rs6.css	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:31	64995/64995	---M--	200	added ('OK')	text/html	etag:%226582676c-fde3%22	https://moversco-demo.pbminfotech.com/html-demo/index.html	moversco-demo.pbminfotech.com/html-demo/index-2.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:32	4925/4925	---M--	200	added ('OK')	image/png	etag:%226582676c-133d%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/logo.png	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/logo.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:34	54075/54075	---M--	200	added ('OK')	text/html	etag:%226582676c-d33b%22	https://moversco-demo.pbminfotech.com/html-demo/homepage-2.html	moversco-demo.pbminfotech.com/html-demo/homepage-2.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:34	50861/50861	---M--	200	added ('OK')	text/html	etag:%226582676c-c6ad%22	https://moversco-demo.pbminfotech.com/html-demo/homepage-3.html	moversco-demo.pbminfotech.com/html-demo/homepage-3.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:36	72042/72042	---M--	200	added ('OK')	text/html	etag:%226582676c-1196a%22	https://moversco-demo.pbminfotech.com/html-demo/homepage-4.html	moversco-demo.pbminfotech.com/html-demo/homepage-4.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:36	62230/62230	---M--	200	added ('OK')	text/html	etag:%226582676c-f316%22	https://moversco-demo.pbminfotech.com/html-demo/homepage-5.html	moversco-demo.pbminfotech.com/html-demo/homepage-5.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:37	58748/58748	---M--	200	added ('OK')	text/html	etag:%226582676c-e57c%22	https://moversco-demo.pbminfotech.com/html-demo/homepage-6.html	moversco-demo.pbminfotech.com/html-demo/homepage-6.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:39	69624/69624	---M--	200	added ('OK')	text/html	etag:%226582676c-10ff8%22	https://moversco-demo.pbminfotech.com/html-demo/homepage-7.html	moversco-demo.pbminfotech.com/html-demo/homepage-7.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:40	66468/66468	---M--	200	added ('OK')	text/html	etag:%226582676c-103a4%22	https://moversco-demo.pbminfotech.com/html-demo/homepage-8.html	moversco-demo.pbminfotech.com/html-demo/homepage-8.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:40	31151/31151	---M--	200	added ('OK')	text/html	etag:%226582676c-79af%22	https://moversco-demo.pbminfotech.com/html-demo/about-us.html	moversco-demo.pbminfotech.com/html-demo/about-us.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:42	51616/51616	---M--	200	added ('OK')	text/html	etag:%226582676c-c9a0%22	https://moversco-demo.pbminfotech.com/html-demo/about-us-02.html	moversco-demo.pbminfotech.com/html-demo/about-us-02.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:42	49303/49303	---M--	200	added ('OK')	text/html	etag:%226582676c-c097%22	https://moversco-demo.pbminfotech.com/html-demo/about-us-03.html	moversco-demo.pbminfotech.com/html-demo/about-us-03.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:43	26185/26185	---M--	200	added ('OK')	text/html	etag:%226582676c-6649%22	https://moversco-demo.pbminfotech.com/html-demo/our-team.html	moversco-demo.pbminfotech.com/html-demo/our-team.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:44	20010/20010	---M--	200	added ('OK')	text/html	etag:%226582676c-4e2a%22	https://moversco-demo.pbminfotech.com/html-demo/team-details.html	moversco-demo.pbminfotech.com/html-demo/team-details.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:45	23337/23337	---M--	200	added ('OK')	text/html	etag:%226582676c-5b29%22	https://moversco-demo.pbminfotech.com/html-demo/faq.html	moversco-demo.pbminfotech.com/html-demo/faq.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:46	24976/24976	---M--	200	added ('OK')	text/html	etag:%226582676c-6190%22	https://moversco-demo.pbminfotech.com/html-demo/projects-style-1.html	moversco-demo.pbminfotech.com/html-demo/projects-style-1.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:47	23705/23705	---M--	200	added ('OK')	text/html	etag:%226582676c-5c99%22	https://moversco-demo.pbminfotech.com/html-demo/projects-style-2.html	moversco-demo.pbminfotech.com/html-demo/projects-style-2.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:48	23490/23490	---M--	200	added ('OK')	text/html	etag:%226582676c-5bc2%22	https://moversco-demo.pbminfotech.com/html-demo/projects-style-3.html	moversco-demo.pbminfotech.com/html-demo/projects-style-3.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:49	24996/24996	---M--	200	added ('OK')	text/html	etag:%226582676c-61a4%22	https://moversco-demo.pbminfotech.com/html-demo/projects-single.html	moversco-demo.pbminfotech.com/html-demo/projects-single.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:50	24013/24013	---M--	200	added ('OK')	text/html	etag:%226582676c-5dcd%22	https://moversco-demo.pbminfotech.com/html-demo/services.html	moversco-demo.pbminfotech.com/html-demo/services.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:51	22313/22313	---M--	200	added ('OK')	text/html	etag:%226582676c-5729%22	https://moversco-demo.pbminfotech.com/html-demo/services-details.html	moversco-demo.pbminfotech.com/html-demo/services-details.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:52	34388/34388	---M--	200	added ('OK')	text/html	etag:%226582676c-8654%22	https://moversco-demo.pbminfotech.com/html-demo/blog-large-image.html	moversco-demo.pbminfotech.com/html-demo/blog-large-image.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:53	23059/23059	---M--	200	added ('OK')	text/html	etag:%226582676c-5a13%22	https://moversco-demo.pbminfotech.com/html-demo/blog-grid-view.html	moversco-demo.pbminfotech.com/html-demo/blog-grid-view.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:54	27557/27557	---M--	200	added ('OK')	text/html	etag:%226582676c-6ba5%22	https://moversco-demo.pbminfotech.com/html-demo/blog-single-view.html	moversco-demo.pbminfotech.com/html-demo/blog-single-view.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:55	17763/17763	---M--	200	added ('OK')	text/html	etag:%226582676c-4563%22	https://moversco-demo.pbminfotech.com/html-demo/contacts.html	moversco-demo.pbminfotech.com/html-demo/contacts.html	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:56	122/122	---M--	200	added ('OK')	image/png	etag:%227a-60ce90e9cba15%22	https://moversco-demo.pbminfotech.com/html-demo/revolution/images/transparent.png	moversco-demo.pbminfotech.com/html-demo/revolution/images/transparent.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:39:59	12563/12563	---M--	200	added ('OK')	image/png	etag:%226582676c-3113%22	https://moversco-demo.pbminfotech.com/html-demo/revolution/images/slider-06-a.png	moversco-demo.pbminfotech.com/html-demo/revolution/images/slider-06-a.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:03	274884/274884	---M--	200	added ('OK')	image/png	etag:%226582676c-431c4%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/img-01.png	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/img-01.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:03	431595/431595	---M--	200	added ('OK')	image/png	etag:%226582676c-695eb%22	https://moversco-demo.pbminfotech.com/html-demo/revolution/images/slider-06-b.png	moversco-demo.pbminfotech.com/html-demo/revolution/images/slider-06-b.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:05	214245/214245	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-344e5%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/service/service-02.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/service/service-02.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:09	202817/202817	---M--	200	added ('OK')	image/png	etag:%226582676c-31841%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/img-02.png	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/img-02.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:09	222345/222345	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-36489%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/service/service-01.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/service/service-01.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:10	56736/56736	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-dda0%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/team/team-01.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/team/team-01.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:11	75038/75038	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-1251e%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/team/team-02.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/team/team-02.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:12	71457/71457	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-11721%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/team/team-03.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/team/team-03.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:12	62731/62731	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-f50b%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/team/team-04.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/team/team-04.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:13	78159/78159	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-1314f%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/team/team-05.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/team/team-05.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:14	3517/3517	---M--	200	added ('OK')	image/png	etag:%226582676c-dbd%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/client/Client-01.png	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/client/Client-01.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:14	267173/267173	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-413a5%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/service/service-03.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/service/service-03.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:15	3858/3858	---M--	200	added ('OK')	image/png	etag:%226582676c-f12%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/client/Client-02.png	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/client/Client-02.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:16	3391/3391	---M--	200	added ('OK')	image/png	etag:%226582676c-d3f%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/client/Client-03.png	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/client/Client-03.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:17	3344/3344	---M--	200	added ('OK')	image/png	etag:%226582676c-d10%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/client/Client-04.png	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/client/Client-04.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:18	3106/3106	---M--	200	added ('OK')	image/png	etag:%226582676c-c22%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/client/Client-05.png	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/client/Client-05.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:19	3495/3495	---M--	200	added ('OK')	image/png	etag:%226582676c-da7%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/client/Client-06.png	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/client/Client-06.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:20	6533/6533	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-1985%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/testimonial/testimonial-01.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/testimonial/testimonial-01.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:21	6713/6713	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-1a39%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/testimonial/testimonial-02.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/testimonial/testimonial-02.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:22	7810/7810	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-1e82%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/testimonial/testimonial-03.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/testimonial/testimonial-03.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:23	6366/6366	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-18de%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/testimonial/testimonial-04.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/testimonial/testimonial-04.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:24	7198/7198	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-1c1e%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/testimonial/testimonial-05.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/testimonial/testimonial-05.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:26	67464/67464	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-10788%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/blog/blog-01.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/blog/blog-01.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:28	65546/65546	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-1000a%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/blog/blog-02.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/blog/blog-02.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:29	76232/76232	---M--	200	added ('OK')	image/jpeg	etag:%226582676c-129c8%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-6/blog/blog-03.jpg	moversco-demo.pbminfotech.com/html-demo/images/homepage-6/blog/blog-03.jpg	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:29	4880/4880	---M--	200	added ('OK')	image/png	etag:%226582676c-1310%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-4/footer-logo.png	moversco-demo.pbminfotech.com/html-demo/images/homepage-4/footer-logo.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:30	4833/4833	---M--	200	added ('OK')	image/png	etag:%226582676c-12e1%22	https://moversco-demo.pbminfotech.com/html-demo/images/homepage-4/logo-white.png	moversco-demo.pbminfotech.com/html-demo/images/homepage-4/logo-white.png	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:32	89500/89500	---M--	200	added ('OK')	application/javascript	etag:%226582676c-15d9c%22	https://moversco-demo.pbminfotech.com/html-demo/js/jquery.min.js	moversco-demo.pbminfotech.com/html-demo/js/jquery.min.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:32	18555/18555	---M--	200	added ('OK')	application/javascript	etag:%226582676c-487b%22	https://moversco-demo.pbminfotech.com/html-demo/js/popper.min.js	moversco-demo.pbminfotech.com/html-demo/js/popper.min.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:33	60013/60013	---M--	200	added ('OK')	application/javascript	etag:%226582676c-ea6d%22	https://moversco-demo.pbminfotech.com/html-demo/js/bootstrap.min.js	moversco-demo.pbminfotech.com/html-demo/js/bootstrap.min.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:34	9028/9028	---M--	200	added ('OK')	application/javascript	etag:%226582676c-2344%22	https://moversco-demo.pbminfotech.com/html-demo/js/jquery.waypoints.min.js	moversco-demo.pbminfotech.com/html-demo/js/jquery.waypoints.min.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:35	3189/3189	---M--	200	added ('OK')	application/javascript	etag:%226582676c-c75%22	https://moversco-demo.pbminfotech.com/html-demo/js/jquery.appear.js	moversco-demo.pbminfotech.com/html-demo/js/jquery.appear.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:36	3093/3093	---M--	200	added ('OK')	application/javascript	etag:%226582676c-c15%22	https://moversco-demo.pbminfotech.com/html-demo/js/numinate.min.js	moversco-demo.pbminfotech.com/html-demo/js/numinate.min.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:38	135797/135797	---M--	200	added ('OK')	application/javascript	etag:%226582676c-21275%22	https://moversco-demo.pbminfotech.com/html-demo/js/swiper.min.js	moversco-demo.pbminfotech.com/html-demo/js/swiper.min.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:38	20244/20244	---M--	200	added ('OK')	application/javascript	etag:%226582676c-4f14%22	https://moversco-demo.pbminfotech.com/html-demo/js/jquery.magnific-popup.min.js	moversco-demo.pbminfotech.com/html-demo/js/jquery.magnific-popup.min.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:39	15370/15370	---M--	200	added ('OK')	application/javascript	etag:%226582676c-3c0a%22	https://moversco-demo.pbminfotech.com/html-demo/js/circle-progress.js	moversco-demo.pbminfotech.com/html-demo/js/circle-progress.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:40	14243/14243	---M--	200	added ('OK')	application/javascript	etag:%226582676c-37a3%22	https://moversco-demo.pbminfotech.com/html-demo/js/aos.js	moversco-demo.pbminfotech.com/html-demo/js/aos.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:44	19217/19217	---M--	200	added ('OK')	application/javascript	etag:%226582676c-4b11%22	https://moversco-demo.pbminfotech.com/html-demo/js/scripts.js	moversco-demo.pbminfotech.com/html-demo/js/scripts.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:44	15597/15597	---M--	200	added ('OK')	application/javascript	etag:%226582676c-3ced%22	https://moversco-demo.pbminfotech.com/html-demo/revolution/rslider.js	moversco-demo.pbminfotech.com/html-demo/revolution/rslider.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:47	128668/128668	---M--	200	added ('OK')	application/javascript	etag:%226582676c-1f69c%22	https://moversco-demo.pbminfotech.com/html-demo/revolution/rbtools.min.js	moversco-demo.pbminfotech.com/html-demo/revolution/rbtools.min.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:49	391496/391496	---M--	200	added ('OK')	application/javascript	etag:%226582676c-5f948%22	https://moversco-demo.pbminfotech.com/html-demo/revolution/rs6.min.js	moversco-demo.pbminfotech.com/html-demo/revolution/rs6.min.js	(from https://moversco-demo.pbminfotech.com/html-demo/)
14:40:49	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582676c-2876e%22	https://moversco-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont.eot?v=4.7.0	moversco-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont3e6e.eot	(from https://moversco-demo.pbminfotech.com/html-demo/css/fontawesome.css)
14:40:51	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%226582676c-12d68%22	https://moversco-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont.woff2?v=4.7.0	moversco-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont3e6e.woff2	(from https://moversco-demo.pbminfotech.com/html-demo/css/fontawesome.css)
14:40:52	98024/98024	---M--	200	added ('OK')	font/woff	etag:%226582676c-17ee8%22	https://moversco-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont.woff?v=4.7.0	moversco-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont3e6e.woff	(from https://moversco-demo.pbminfotech.com/html-demo/css/fontawesome.css)
14:40:52	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582676c-2876e%22	https://moversco-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont.eot?	moversco-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfontd41d.eot	(from https://moversco-demo.pbminfotech.com/html-demo/css/fontawesome.css)
14:40:54	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%226582676c-286ac%22	https://moversco-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont.ttf?v=4.7.0	moversco-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont3e6e.ttf	(from https://moversco-demo.pbminfotech.com/html-demo/css/fontawesome.css)
14:40:55	21126/21126	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582676c-5286%22	https://moversco-demo.pbminfotech.com/html-demo/fonts/flaticon.eot	moversco-demo.pbminfotech.com/html-demo/fonts/flaticon.eot	(from https://moversco-demo.pbminfotech.com/html-demo/css/flaticon.css)
14:40:55	21126/21126	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226582676c-5286%22	https://moversco-demo.pbminfotech.com/html-demo/fonts/flaticon.eot?	moversco-demo.pbminfotech.com/html-demo/fonts/flaticond41d.eot	(from https://moversco-demo.pbminfotech.com/html-demo/css/flaticon.css)
14:40:56	11208/11208	---M--	200	added ('OK')	font/woff2	etag:%226582676c-2bc8%22	https://moversco-demo.pbminfotech.com/html-demo/fonts/flaticon.woff2	moversco-demo.pbminfotech.com/html-demo/fonts/flaticon.woff2	(from https://moversco-demo.pbminfotech.com/html-demo/css/flaticon.css)
14:40:57	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226582676c-6c7db%22	https://moversco-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont.svg?v=4.7.0	moversco-demo.pbminfotech.com/html-demo/fonts/fontawesome-webfont3e6e.svg	(from https://moversco-demo.pbminfotech.com/html-demo/css/fontawesome.css)
14:40:57	13452/13452	---M--	200	added ('OK')	font/woff	etag:%226582676c-348c%22	https://moversco-demo.pbminfotech.com/html-demo/fonts/flaticon.woff	moversco-demo.pbminfotech.com/html-demo/fonts/flaticon.woff	(from https://moversco-demo.pbminfotech.com/html-demo/css/flaticon.css)
14:40:59	20948/20948	---M--	200	added ('OK')	font/ttf	etag:%226582676c-51d4%22	https://moversco-demo.pbminfotech.com/html-demo/fonts/flaticon.ttf	moversco-demo.pbminfotech.com/html-demo/fonts/flaticon.ttf	(from https://moversco-demo.pbminfotech.com/html-demo/css/flaticon.css)
14:41:00	146488/146488	---M--	200	added ('OK')	image/svg+xml	etag:%226582676c-23c38%22	https://moversco-demo.pbminfotech.com/html-demo/fonts/flaticon.svg	moversco-demo.pbminfotech.com/html-demo/fonts/flaticon.svg	(from https://moversco-demo.pbminfotech.com/html-demo/css/flaticon.css)
